SVI_ID,Image Name,Content,Language,Language-full,Longitude,Latitude,Category,full_stree,l_zip,post_type,NTAName
879,brand sign_879E_2.jpg,"BEWELRY N.Y. CORP 108, KAD DIAMONDS WATCHES ECIAL ORERS EXPERT REPAIR;BEWELRY N.Y. CORP 108, KAD DIAMONDS WATCHES ECIAL ORERS EXPERT REPAIR",en,English;English,-73.95905119,40.65177445,brand sign;brand sign,FLATBUSH AVE,11226,AVE,Flatbush
880,scaffold sign_880E_.jpg;brand sign_880E_.jpg,A 848 Flatbush Ave 2022 Google PAS COMPANY OF WHOLESA F;#NAME?;A 848 Flatbush Ave 2022 Google PAS COMPANY OF WHOLESA F;#NAME?,en;en,English;English;English;English,-73.95901629,40.65164022,scaffold sign;brand sign;scaffold sign;brand sign,FLATBUSH AVE,11226,AVE,Flatbush
881,brand sign_881E_2.jpg;brand sign_881E_3.jpg,BEEF 862 FLA;NAME BRAND RS FOR 56 OUTLET;BEEF 862 FLA;NAME BRAND RS FOR 56 OUTLET,en;en,English;English;English;English,-73.95898139,40.65150599,brand sign;brand sign;brand sign;brand sign,FLATBUSH AVE,11226,AVE,Flatbush
882,brand sign_882E_3.jpg;brand sign_882E_2.jpg,MEN ARSE FORMS LINEN WAREHOUSE NURSE UNIFORMS 858 Flerbosh Ave. 858 Flatbush Ave.;NAME 856 OUT;MEN ARSE FORMS LINEN WAREHOUSE NURSE UNIFORMS 858 Flerbosh Ave. 858 Flatbush Ave.;NAME 856 OUT,en;en,English;English;English;English,-73.95894648,40.65137176,brand sign;brand sign;brand sign;brand sign,FLATBUSH AVE,11226,AVE,Flatbush
883,brand sign_883E_5.jpg;brand sign_883E_3.jpg,PHARMACY AC FLATBUSH EXPRESS 862 SURGICAL SEGMBH C KURANX PHARMACY 18-282-4777;$ 2.00 Shop Retail/ whole Sale;PHARMACY AC FLATBUSH EXPRESS 862 SURGICAL SEGMBH C KURANX PHARMACY 18-282-4777;$ 2.00 Shop Retail/ whole Sale,en;en,English;English;English;English,-73.95891158,40.65123753,brand sign;brand sign;brand sign;brand sign,FLATBUSH AVE,11226,AVE,Flatbush
884,,,,,-73.9588788,40.65110299,,FLATBUSH AVE,11226,AVE,Flatbush
885,brand sign_885E_4.jpg,LUCKY YOU FASHION LADY'S SHOES THE30243M LADY'S WEAR;LUCKY YOU FASHION LADY'S SHOES THE30243M LADY'S WEAR,en,English;English,-73.9588465,40.65096838,brand sign;brand sign,FLATBUSH AVE,11226,AVE,Flatbush
886,brand sign_886E_2.jpg,M CITYMD URGENT CARE;M CITYMD URGENT CARE,en,English;English,-73.95881419,40.65083377,brand sign;brand sign,FLATBUSH AVE,11226,AVE,Flatbush
887,brand sign_887E_.jpg,Samba YOUTURE COLLECTION;Samba YOUTURE COLLECTION,en,English;English,-73.95878189,40.65069916,brand sign;brand sign,FLATBUSH AVE,11226,AVE,Flatbush
888,brand sign_888E_2.jpg,LADIES WEAN VANESSA BOUTIQUE;LADIES WEAN VANESSA BOUTIQUE,en,English;English,-73.95874959,40.65056456,brand sign;brand sign,FLATBUSH AVE,11226,AVE,Flatbush
889,,,,,-73.95871729,40.65042995,,CHURCH AVE,11226,AVE,Flatbush
890,,,,,-73.95868472,40.65029538,,FLATBUSH AVE,11226,AVE,East Flatbush-Erasmus
891,,,,,-73.958652,40.65016082,,FLATBUSH AVE,11226,AVE,East Flatbush-Erasmus
892,,,,,-73.95861929,40.65002627,,FLATBUSH AVE,11226,AVE,East Flatbush-Erasmus
893,,,,,-73.95858658,40.64989172,,FLATBUSH AVE,11226,AVE,East Flatbush-Erasmus
894,brand sign_894E_2.jpg,Rapid PCR;Rapid PCR,en,English;English,-73.95855387,40.64975717,brand sign;brand sign,FLATBUSH AVE,11226,AVE,East Flatbush-Erasmus
895,,,,,-73.95852115,40.64962261,,FLATBUSH AVE,11226,AVE,East Flatbush-Erasmus
896,,,,,-73.95848844,40.64948806,,FLATBUSH AVE,11226,AVE,East Flatbush-Erasmus
897,,,,,-73.95845573,40.64935351,,FLATBUSH AVE,11226,AVE,Flatbush
898,,,,,-73.95842301,40.64921895,,FLATBUSH AVE,11226,AVE,East Flatbush-Erasmus
899,brand sign_899E_3.jpg,JERRY SPORTSWEAR;JERRY SPORTSWEAR,en,English;English,-73.9583903,40.6490844,brand sign;brand sign,FLATBUSH AVE,11226,AVE,East Flatbush-Erasmus
900,,,,,-73.95835759,40.64894985,,FLATBUSH AVE,11226,AVE,East Flatbush-Erasmus
901,brand sign_901E_3.jpg,BLISS BEAUTY;BLISS BEAUTY,en,English;English,-73.95832487,40.64881529,brand sign;brand sign,FLATBUSH AVE,11226,AVE,East Flatbush-Erasmus
902,,,,,-73.95829216,40.64868074,,FLATBUSH AVE,11226,AVE,East Flatbush-Erasmus
903,brand sign_903E_.jpg,56 JAMAICAN CARIBBEAN & AMERICAN 347-435-0092;56 JAMAICAN CARIBBEAN & AMERICAN 347-435-0092,en,English;English,-73.95825945,40.64854618,brand sign;brand sign,FLATBUSH AVE,11226,AVE,East Flatbush-Erasmus
904,scaffold sign_904E_.jpg;brand sign_904E_.jpg;brand sign_904E_2.jpg;brand sign_904E_3.jpg,IGN INC LINE TAIL 33 11 GIT;IGN INC LINE TAIL 33 11 GIT;948 P;WING STOP;IGN INC LINE TAIL 33 11 GIT;IGN INC LINE TAIL 33 11 GIT;948 P;WING STOP,en;en;en;en,English;English;English;English;English;English;English;English,-73.95823911,40.64841026,scaffold sign;brand sign;brand sign;brand sign;scaffold sign;brand sign;brand sign;brand sign,FLATBUSH AVE,11226,AVE,East Flatbush-Erasmus
905,brand sign_905E_.jpg,IN 022 MARCNULOOKFASHION.COM;IN 022 MARCNULOOKFASHION.COM,en,English;English,-73.95822023,40.64827417,brand sign;brand sign,FLATBUSH AVE,11226,AVE,East Flatbush-Erasmus
906,brand sign_906E_2.jpg,FOR RENT 212 244-2220 EXT 213;FOR RENT 212 244-2220 EXT 213,en,English;English,-73.95820135,40.64813809,brand sign;brand sign,FLATBUSH AVE,11226,AVE,East Flatbush-Erasmus
907,,,,,-73.95818247,40.648002,,FLATBUSH AVE,11226,AVE,East Flatbush-Erasmus
908,brand sign_908E_.jpg,Best Valu 99 & DISCOUNT STORE HOUSEWARE HARDWARE ELECTRONICS TOYS SCHOOL SUPPLIES PARTY & BABY SUPPLIES etc.;Best Valu 99 & DISCOUNT STORE HOUSEWARE HARDWARE ELECTRONICS TOYS SCHOOL SUPPLIES PARTY & BABY SUPPLIES etc.,en,English;English,-73.95816358,40.64786591,brand sign;brand sign,FLATBUSH AVE,11226,AVE,East Flatbush-Erasmus
909,,,,,-73.95809968,40.64777011,,FLATBUSH AVE,11226,AVE,East Flatbush-Erasmus
910,,,,,-73.95792029,40.64777761,,ALBEMARLE RD,11226,RD,East Flatbush-Erasmus
911,,,,,-73.95774089,40.64778512,,ALBEMARLE RD,11226,RD,East Flatbush-Erasmus
912,brand sign_912E_.jpg,SAL LOS;SAL LOS,es,Spanish;Spanish,-73.9575615,40.64779262,brand sign;brand sign,ALBEMARLE RD,11226,RD,East Flatbush-Erasmus
913,,,,,-73.95738211,40.64780013,,ALBEMARLE RD,11226,RD,East Flatbush-Erasmus
914,,,,,-73.95720272,40.64780763,,ALBEMARLE RD,11226,RD,East Flatbush-Erasmus
915,,,,,-73.95702332,40.64781514,,ALBEMARLE RD,11226,RD,East Flatbush-Erasmus
916,,,,,-73.95684393,40.64782265,,ALBEMARLE RD,11226,RD,East Flatbush-Erasmus
917,,,,,-73.95666454,40.64783015,,ALBEMARLE RD,11226,RD,East Flatbush-Erasmus
918,,,,,-73.95648515,40.64783766,,ALBEMARLE RD,11226,RD,East Flatbush-Erasmus
919,,,,,-73.95630575,40.64784516,,ALBEMARLE RD,11226,RD,East Flatbush-Erasmus
920,,,,,-73.95612636,40.64785267,,ALBEMARLE RD,11226,RD,East Flatbush-Erasmus
921,,,,,-73.95594697,40.64786017,,ALBEMARLE RD,11226,RD,East Flatbush-Erasmus
922,one way sign_922E_.jpg,ONE WAY 120;ONE WAY 120,en,English;English,-73.95576758,40.64786768,one way sign;one way sign,BEDFORD AVE,11226,AVE,East Flatbush-Erasmus
923,,,,,-73.95572751,40.64775643,,BEDFORD AVE,11226,AVE,East Flatbush-Erasmus
924,,,,,-73.95571721,40.64761981,,BEDFORD AVE,11226,AVE,East Flatbush-Erasmus
925,,,,,-73.95570692,40.64748319,,BEDFORD AVE,11226,AVE,East Flatbush-Erasmus
926,,,,,-73.95569662,40.64734657,,BEDFORD AVE,11226,AVE,East Flatbush-Erasmus
927,,,,,-73.95568632,40.64720995,,BEDFORD AVE,11226,AVE,East Flatbush-Erasmus
928,,,,,-73.95567602,40.64707333,,BEDFORD AVE,11226,AVE,East Flatbush-Erasmus
929,,,,,-73.95566572,40.64693671,,BEDFORD AVE,11226,AVE,East Flatbush-Erasmus
930,,,,,-73.95565542,40.64680009,,BEDFORD AVE,11226,AVE,East Flatbush-Erasmus
931,,,,,-73.95564512,40.64666346,,BEDFORD AVE,11226,AVE,East Flatbush-Erasmus
932,,,,,-73.95559514,40.6465332,,BEDFORD AVE,11226,AVE,East Flatbush-Erasmus
933,,,,,-73.95553229,40.646405,,BEDFORD AVE,11226,AVE,East Flatbush-Erasmus
934,,,,,-73.95546944,40.6462768,,BEDFORD AVE,11226,AVE,East Flatbush-Erasmus
935,,,,,-73.95540659,40.6461486,,BEDFORD AVE,11226,AVE,East Flatbush-Erasmus
936,,,,,-73.95534373,40.6460204,,BEDFORD AVE,11226,AVE,East Flatbush-Erasmus
937,brand sign_937E_.jpg,WARNIN THIS PARKING LO CLOSES AT MIDNIC REOPEN AT GAM NO OVERNIGHT PARE VIOLATORS WILL BE TONED AT OWNERS;WARNIN THIS PARKING LO CLOSES AT MIDNIC REOPEN AT GAM NO OVERNIGHT PARE VIOLATORS WILL BE TONED AT OWNERS,en,English;English,-73.95528088,40.6458922,brand sign;brand sign,BEDFORD AVE,11226,AVE,East Flatbush-Erasmus
938,,,,,-73.95521803,40.645764,,BEDFORD AVE,11226,AVE,East Flatbush-Erasmus
939,,,,,-73.95515518,40.6456358,,BEDFORD AVE,11226,AVE,East Flatbush-Erasmus
940,,,,,-73.95509232,40.6455076,,BEDFORD AVE,11226,AVE,East Flatbush-Erasmus
941,,,,,-73.95502947,40.64537939,,BEDFORD AVE,11226,AVE,East Flatbush-Erasmus
942,brand sign_942E_.jpg,S. ROEBUCK COMPANY;S. ROEBUCK COMPANY,en,English;English,-73.95496662,40.64525119,brand sign;brand sign,BEDFORD AVE,11226,AVE,East Flatbush-Erasmus
943,,,,,-73.95490377,40.64512299,,BEDFORD AVE,11226,AVE,East Flatbush-Erasmus
944,brand sign_944E_.jpg,RESTONS;RESTONS,fr,French;French,-73.95484091,40.64499479,brand sign;brand sign,BEDFORD AVE,11226,AVE,Flatbush
945,,,,,-73.95477806,40.64486658,,BEDFORD AVE,11226,AVE,Flatbush
946,parking regulation sign_946E_.jpg,1200 love;1200 love,en,English;English,-73.9547272,40.64473631,parking regulation sign;parking regulation sign,BEDFORD AVE,11226,AVE,Flatbush
947,,,,,-73.95471148,40.64459999,,BEDFORD AVE,11226,AVE,Flatbush
948,,,,,-73.95469575,40.64446366,,BEDFORD AVE,11226,AVE,Flatbush
949,,,,,-73.95468003,40.64432734,,BEDFORD AVE,11226,AVE,East Flatbush-Erasmus
950,,,,,-73.95465712,40.64419731,,BEDFORD AVE,11226,AVE,East Flatbush-Erasmus
951,,,,,-73.9544777,40.64420443,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
952,,,,,-73.95429828,40.64421154,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
953,,,,,-73.95411886,40.64421866,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
954,,,,,-73.95393941,40.64422522,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
955,,,,,-73.95375977,40.64422725,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
956,,,,,-73.95358031,40.64423304,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
957,,,,,-73.95340095,40.64424105,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
958,,,,,-73.9532216,40.64424906,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
959,,,,,-73.95304224,40.64425708,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
960,one way sign_960E_.jpg,ONE WAY;ONE WAY,en,English;English,-73.95286289,40.64426509,one way sign;one way sign,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
961,one way sign_961E_2.jpg,ONE WAY;ONE WAY,en,English;English,-73.95268354,40.64427318,one way sign;one way sign,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
962,,,,,-73.95250419,40.64428129,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
963,,,,,-73.9523247,40.64428721,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
964,,,,,-73.9521452,40.64429313,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
965,one way sign_965E_.jpg;brand sign_965E_.jpg,"0 WAY;1056 Rogers Ave Mercy Mis Rt. Rev. Carl Edwards, Bishop Rev. Doreen;0 WAY;1056 Rogers Ave Mercy Mis Rt. Rev. Carl Edwards, Bishop Rev. Doreen",en;en,English;English;English;English,-73.95196571,40.64429904,one way sign;brand sign;one way sign;brand sign,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
966,,,,,-73.95178621,40.64430496,,ROGERS AVE,11226,AVE,East Flatbush-Erasmus
967,,,,,-73.95160677,40.64431166,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
968,brand sign_968E_.jpg;brand sign_968E_2.jpg,歷 ※ peny;189 WR ※;歷 ※ peny;189 WR ※,zh-TW;en,Chinese;English;Chinese;English,-73.95142732,40.64431837,brand sign;brand sign;brand sign;brand sign,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
969,,,,,-73.95124787,40.64432507,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
970,,,,,-73.95106842,40.64433178,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
971,street name sign_971E_.jpg,Cortelyou Reed;Cortelyou Reed,en,English;English,-73.95088898,40.64433849,street name sign;street name sign,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
972,,,,,-73.95070961,40.64434629,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
973,,,,,-73.95053034,40.64435529,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
974,,,,,-73.95035106,40.64436429,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
975,parking regulation sign_975E_.jpg,STANDING nytime OF;STANDING nytime OF,en,English;English,-73.95017179,40.64437329,parking regulation sign;parking regulation sign,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
976,,,,,-73.94999252,40.6443823,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
977,,,,,-73.9498132,40.64439079,,E  29 ST,11226,ST,East Flatbush-Erasmus
978,,,,,-73.94963378,40.64439781,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
979,,,,,-73.94945435,40.64440484,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
980,brand sign_980E_2.jpg;brand sign_980E_4.jpg;brand sign_980E_.jpg,RVICES your home HHA vice Training;ETIENNE HOME CARE SERVICES Caring for you in the safety of your home URN LPN - PCA-HHA 24 Hrs. Service - House Keeper-In Service Training 2920-A 718-287-4300 Fax: 718-287-4600 8 S;RVICES your home HHA ice Training INE HOME CARE SERVICES for you in the safety of your hone -LPN-PCA-HHA Services House Keeper-In Service 2920 CORTELYOU Rd Fax: 718-287 4600;RVICES your home HHA vice Training;ETIENNE HOME CARE SERVICES Caring for you in the safety of your home URN LPN - PCA-HHA 24 Hrs. Service - House Keeper-In Service Training 2920-A 718-287-4300 Fax: 718-287-4600 8 S;RVICES your home HHA ice Training INE HOME CARE SERVICES for you in the safety of your hone -LPN-PCA-HHA Services House Keeper-In Service 2920 CORTELYOU Rd Fax: 718-287 4600,en;en;en,English;English;English;English;English;English,-73.94927492,40.64441186,brand sign;brand sign;brand sign;brand sign;brand sign;brand sign,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
981,scaffold sign_981E_.jpg;for lease sign_981E_.jpg,"ETIENNE HOME CARE SERVICES C Fax:718.287.4600 Tel: 718.287.4300/4400 We Care For You In The Safety Of Your Home SHE CAME FOR YOU IN THE SAFETY OF YOUR HOME, AM LPM MHA. PEA 24T HOUSE KEEPER IN SERVICE TRAINING;ETIENNE HOME CARE SERVICES C Fax:718.287.4600 Tel: 718.287.4300/4400 We Care For You In The Safety Of Your Home WE CARE FOR YOU IN THE SAFETY OF YOUR HOME EM LPM MHA. PCA, 247 HOUSE KEEPER IN SERVICE TRAINING;ETIENNE HOME CARE SERVICES C Fax:718.287.4600 Tel: 718.287.4300/4400 We Care For You In The Safety Of Your Home SHE CAME FOR YOU IN THE SAFETY OF YOUR HOME, AM LPM MHA. PEA 24T HOUSE KEEPER IN SERVICE TRAINING;ETIENNE HOME CARE SERVICES C Fax:718.287.4600 Tel: 718.287.4300/4400 We Care For You In The Safety Of Your Home WE CARE FOR YOU IN THE SAFETY OF YOUR HOME EM LPM MHA. PCA, 247 HOUSE KEEPER IN SERVICE TRAINING",en;en,English;English;English;English,-73.9490955,40.64441888,scaffold sign;for lease sign;scaffold sign;for lease sign,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
982,,,,,-73.94891607,40.6444259,,NOSTRAND AVE,11226,AVE,East Flatbush-Erasmus
983,street name sign_983E_.jpg,DISCOUNT;DISCOUNT,en,English;English,-73.94873661,40.64443243,street name sign;street name sign,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
984,,,,,-73.94855715,40.64443886,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
985,,,,,-73.94837768,40.6444453,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
986,,,,,-73.94819822,40.64445174,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
987,,,,,-73.94801876,40.64445817,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
988,,,,,-73.94783929,40.64446464,,E  31 ST,11226,ST,East Flatbush-Erasmus
989,,,,,-73.94765983,40.64447117,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
990,,,,,-73.94748038,40.6444777,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
991,,,,,-73.94730092,40.64448422,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
992,,,,,-73.94712146,40.64449075,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
993,street name sign_993E_.jpg,Cortelyou Road;Cortelyou Road,en,English;English,-73.946942,40.64449734,street name sign;street name sign,E  32 ST,11226,ST,East Flatbush-Erasmus
994,,,,,-73.94676257,40.64450424,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
995,,,,,-73.94658313,40.64451113,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
996,,,,,-73.9464037,40.64451803,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
997,,,,,-73.94622427,40.64452492,,CORTELYOU RD,11226,RD,East Flatbush-Erasmus
998,one way sign_998E_.jpg,ONE SUG;ONE SUG,en,English;English,-73.94604483,40.64453182,one way sign;one way sign,NEW YORK AVE,11203,AVE,East Flatbush-Erasmus
1020,,,,,-73.94209754,40.64468473,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1021,,,,,-73.9419183,40.64469411,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1022,,,,,-73.94173906,40.64470348,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1023,,,,,-73.94155982,40.64471286,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1024,,,,,-73.94138058,40.64472223,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1025,,,,,-73.94120134,40.6447316,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1026,,,,,-73.94102199,40.64473966,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1027,,,,,-73.94084263,40.64474771,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1028,,,,,-73.94066328,40.64475575,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1029,,,,,-73.94048393,40.6447638,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1030,,,,,-73.94030458,40.64477185,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1031,,,,,-73.94012522,40.6447798,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1032,,,,,-73.93994586,40.64478773,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1033,,,,,-73.9397665,40.64479566,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1034,,,,,-73.93958713,40.64480359,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1035,,,,,-73.93940777,40.64481152,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1036,,,,,-73.93922846,40.64482005,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1037,,,,,-73.93904919,40.64482904,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1038,,,,,-73.93886991,40.64483804,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1039,,,,,-73.93869064,40.64484703,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1040,parking regulation sign_1040E_.jpg,on;on,en,English;English,-73.93851136,40.64485603,parking regulation sign;parking regulation sign,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1041,,,,,-73.93833207,40.6448648,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1042,,,,,-73.93815269,40.6448724,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1043,,,,,-73.9379733,40.64488,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1044,,,,,-73.93779391,40.6448876,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1045,,,,,-73.93761453,40.64489519,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1046,,,,,-73.93743514,40.64490279,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1047,,,,,-73.93725577,40.64491063,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1048,,,,,-73.93707641,40.64491856,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1049,,,,,-73.93689705,40.64492649,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1050,,,,,-73.93671769,40.64493443,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1051,,,,,-73.93653833,40.64494236,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1052,,,,,-73.93635898,40.64495038,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1053,parking regulation sign_1053E_.jpg,Ⓡ 141 Monday Thes 4:30am-10pm;Ⓡ 141 Monday Thes 4:30am-10pm,en,English;English,-73.93617963,40.64495848,parking regulation sign;parking regulation sign,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1054,,,,,-73.93600028,40.64496658,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1055,,,,,-73.93582093,40.64497468,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1056,,,,,-73.93564158,40.64498278,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1057,,,,,-73.93546223,40.64499084,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1058,,,,,-73.93528285,40.64499852,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1059,,,,,-73.93510347,40.64500621,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1060,,,,,-73.93492409,40.6450139,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1061,,,,,-73.93474471,40.64502158,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1062,,,,,-73.93456533,40.64502927,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1063,,,,,-73.93438613,40.645039,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1064,,,,,-73.93420701,40.64504957,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1065,,,,,-73.93402788,40.64506014,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1066,,,,,-73.93384875,40.64507071,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1067,,,,,-73.93366963,40.64508128,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1068,,,,,-73.93349206,40.64510015,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1069,,,,,-73.93331618,40.64512811,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1070,,,,,-73.93314031,40.64515608,,CORTELYOU RD,11203,RD,East Flatbush-Rugby
1071,,,,,-73.93296444,40.64518405,,CORTELYOU RD,11203,RD,East Flatbush-Rugby
1072,,,,,-73.93278857,40.64521201,,CORTELYOU RD,11203,RD,East Flatbush-Rugby
1073,,,,,-73.93262538,40.64524726,,CORTELYOU RD,11203,RD,Holy Cross Cemetery
1074,,,,,-73.93263854,40.64538374,,SCHENECTADY AVE,11203,AVE,Holy Cross Cemetery
1075,,,,,-73.93265169,40.64552022,,SCHENECTADY AVE,11203,AVE,Holy Cross Cemetery
1076,,,,,-73.93266484,40.64565671,,SCHENECTADY AVE,11203,AVE,Holy Cross Cemetery
1077,,,,,-73.932678,40.64579319,,SCHENECTADY AVE,11203,AVE,Holy Cross Cemetery
1078,,,,,-73.93269115,40.64592967,,SCHENECTADY AVE,11203,AVE,Holy Cross Cemetery
1079,advertising sign_1079E_.jpg,00 SCHOOL BUS FOLLBURNERS 000;00 SCHOOL BUS FOLLBURNERS 000,en,English;English,-73.9327043,40.64606615,advertising sign;advertising sign,SCHENECTADY AVE,11203,AVE,Holy Cross Cemetery
1080,,,,,-73.93262896,40.64614491,,SCHENECTADY AVE,11203,AVE,East Flatbush-Rugby
1081,parking regulation sign_1081E_.jpg,G 점;G 점,ko,Korean;Korean,-73.93244989,40.646156,parking regulation sign;parking regulation sign,BEVERLEY RD,11203,RD,East Flatbush-Rugby
1082,,,,,-73.93227082,40.6461671,,BEVERLEY RD,11203,RD,East Flatbush-Rugby
1083,,,,,-73.93209175,40.64617819,,BEVERLEY RD,11203,RD,East Flatbush-Rugby
1084,street name sign_1084E_.jpg,Beverley Rd;Beverley Rd,en,English;English,-73.93191268,40.64618929,street name sign;street name sign,BEVERLEY RD,11203,RD,East Flatbush-Rugby
1085,,,,,-73.93173361,40.64620038,,E  48 ST,11203,ST,East Flatbush-Rugby
1086,,,,,-73.93155453,40.64621147,,BEVERLEY RD,11203,RD,East Flatbush-Rugby
1087,,,,,-73.93137546,40.64622256,,BEVERLEY RD,11203,RD,East Flatbush-Rugby
1088,,,,,-73.93119639,40.64623364,,BEVERLEY RD,11203,RD,East Flatbush-Rugby
